id,final_world_state
train-D9555,1:ggg 2:bb 3:_ 4:yyy 5:_ 6:_ 7:_
train-D9557,1:yyyy 2:_ 3:yyy 4:bbb 5:_ 6:yyy 7:yy
train-D9558,1:_ 2:_ 3:_ 4:p 5:_ 6:ry 7:_
train-D9560,1:ooo 2:_ 3:g 4:p 5:_ 6:_ 7:yyyy
train-D9563,1:ooo 2:_ 3:bb 4:gggg 5:_ 6:yyyy 7:oo
train-D9564,1:_ 2:_ 3:pp 4:bbb 5:_ 6:ppp 7:o
train-D9565,1:bbb 2:_ 3:y 4:r 5:rrr 6:gg 7:_
train-D9567,1:bbb 2:yyo 3:oo 4:pp 5:_ 6:_ 7:_
train-D9569,1:rrr 2:_ 3:_ 4:p 5:bbb 6:_ 7:_
train-D9571,1:prr 2:goo 3:_ 4:_ 5:yyyy 6:_ 7:yyyy
train-D9572,1:_ 2:_ 3:_ 4:_ 5:y 6:_ 7:oooo
train-D9573,1:_ 2:ooo 3:rrr 4:yyyy 5:_ 6:_ 7:ooo
train-D9576,1:yyy 2:_ 3:_ 4:_ 5:rpp 6:_ 7:yy
train-D9578,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:yy
train-D9579,1:p 2:o 3:p 4:g 5:g 6:ppp 7:_
train-D9585,1:ppp 2:ooo 3:_ 4:bb 5:gggg 6:_ 7:ooo
train-D9589,1:_ 2:_ 3:_ 4:_ 5:o 6:_ 7:p
train-D9590,1:r 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D9591,1:oo 2:yyyy 3:_ 4:gggg 5:bbb 6:_ 7:yyyy
train-D9592,1:_ 2:_ 3:_ 4:_ 5:rrrr 6:bbb 7:ppp
train-D9594,1:ppp 2:oo 3:_ 4:p 5:_ 6:_ 7:_
train-D9597,1:pppp 2:_ 3:_ 4:_ 5:o 6:_ 7:_
train-D9598,1:_ 2:pppp 3:b 4:r 5:_ 6:gggg 7:oo
train-D9601,1:gg 2:_ 3:g 4:_ 5:_ 6:_ 7:gg
train-D9602,1:_ 2:oooo 3:_ 4:yoo 5:_ 6:pp 7:_
train-D9607,1:_ 2:_ 3:_ 4:g 5:gggg 6:ggg 7:_
train-D9609,1:_ 2:_ 3:r 4:_ 5:g 6:_ 7:_
train-D9610,1:_ 2:_ 3:_ 4:_ 5:oooo 6:bb 7:p
train-D9611,1:_ 2:_ 3:rrr 4:_ 5:_ 6:rrrr 7:_
train-D9612,1:y 2:_ 3:_ 4:_ 5:_ 6:ggg 7:_
train-D9613,1:ggg 2:rr 3:_ 4:_ 5:_ 6:_ 7:ggg
train-D9615,1:_ 2:bbb 3:_ 4:ooo 5:_ 6:_ 7:pp
train-D9617,1:_ 2:_ 3:_ 4:rr 5:p 6:_ 7:_
train-D9618,1:_ 2:_ 3:_ 4:y 5:_ 6:_ 7:_
train-D9620,1:_ 2:_ 3:pp 4:rrr 5:_ 6:ppy 7:ggg
train-D9623,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D9624,1:bbb 2:_ 3:yyy 4:yy 5:_ 6:_ 7:rrr
train-D9625,1:bbb 2:_ 3:rrr 4:rrrr 5:_ 6:_ 7:rrr
train-D9629,1:yy 2:yyyy 3:_ 4:_ 5:_ 6:_ 7:yy
train-D9631,1:yo 2:ooo 3:_ 4:yyyy 5:_ 6:_ 7:_
train-D9632,1:_ 2:_ 3:r 4:_ 5:oo 6:_ 7:_
train-D9633,1:_ 2:_ 3:yyyy 4:yy 5:bb 6:yy 7:ooo
train-D9634,1:g 2:_ 3:_ 4:_ 5:gg 6:_ 7:rrp
train-D9635,1:_ 2:_ 3:_ 4:ppp 5:_ 6:gp 7:_
train-D9637,1:ppp 2:_ 3:_ 4:bbb 5:oooo 6:rrr 7:p
train-D9638,1:ggg 2:p 3:gg 4:yy 5:_ 6:yyyy 7:_
train-D9643,1:_ 2:y 3:gggg 4:_ 5:_ 6:_ 7:oy
train-D9644,1:_ 2:gggg 3:bb 4:g 5:_ 6:_ 7:_
train-D9645,1:_ 2:_ 3:bbb 4:_ 5:_ 6:_ 7:ggg
train-D9647,1:_ 2:o 3:_ 4:gg 5:_ 6:rg 7:_
train-D9648,1:_ 2:_ 3:gg 4:ooo 5:_ 6:_ 7:_
train-D9649,1:_ 2:_ 3:_ 4:_ 5:_ 6:gy 7:_
train-D9652,1:_ 2:_ 3:_ 4:ry 5:_ 6:ggg 7:_
train-D9655,1:_ 2:_ 3:_ 4:rry 5:_ 6:_ 7:ggg
train-D9656,1:r 2:_ 3:bb 4:p 5:_ 6:g 7:y
train-D9657,1:bb 2:_ 3:_ 4:pppp 5:_ 6:_ 7:_
train-D9658,1:_ 2:ggg 3:_ 4:pppp 5:_ 6:_ 7:_
train-D9659,1:_ 2:pp 3:o 4:_ 5:ggg 6:_ 7:_
train-D9661,1:yyy 2:oooo 3:y 4:_ 5:rr 6:_ 7:_
train-D9665,1:_ 2:p 3:_ 4:_ 5:_ 6:_ 7:bbb
train-D9668,1:bbb 2:_ 3:g 4:rrrr 5:_ 6:ggg 7:rr
train-D9669,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:r
train-D9670,1:_ 2:ppg 3:oooo 4:_ 5:p 6:yrr 7:_
train-D9671,1:_ 2:ppp 3:bbb 4:_ 5:_ 6:_ 7:_
train-D9674,1:_ 2:_ 3:_ 4:pg 5:ggp 6:_ 7:oooo
train-D9676,1:yyyy 2:yy 3:_ 4:_ 5:_ 6:oooo 7:bbb
train-D9678,1:gggg 2:g 3:_ 4:_ 5:ooo 6:_ 7:gg
train-D9679,1:_ 2:_ 3:rrrr 4:ppp 5:_ 6:pppp 7:_
train-D9680,1:_ 2:_ 3:_ 4:ggg 5:o 6:_ 7:_
train-D9682,1:_ 2:_ 3:_ 4:_ 5:_ 6:bbb 7:_
train-D9684,1:_ 2:_ 3:_ 4:yyy 5:_ 6:rr 7:_
train-D9685,1:yy 2:p 3:_ 4:rry 5:_ 6:_ 7:_
train-D9686,1:_ 2:y 3:_ 4:_ 5:_ 6:_ 7:b
train-D9687,1:_ 2:_ 3:_ 4:ggg 5:bbb 6:_ 7:ggg
train-D9688,1:_ 2:pp 3:_ 4:_ 5:_ 6:r 7:_
train-D9690,1:_ 2:ggg 3:r 4:r 5:rrr 6:ppp 7:_
train-D9691,1:_ 2:_ 3:pp 4:_ 5:ppp 6:ggg 7:_
train-D9695,1:_ 2:ppp 3:oo 4:_ 5:_ 6:_ 7:_
train-D9699,1:_ 2:_ 3:rrrr 4:_ 5:_ 6:_ 7:_
train-D9701,1:_ 2:_ 3:p 4:_ 5:g 6:_ 7:_
train-D9704,1:rrrr 2:_ 3:_ 4:grr 5:bbb 6:yyy 7:_
train-D9706,1:bbp 2:_ 3:_ 4:_ 5:rrr 6:_ 7:yyyy
train-D9708,1:bbb 2:gg 3:_ 4:_ 5:_ 6:yyy 7:_
train-D9709,1:pp 2:oooo 3:_ 4:_ 5:r 6:_ 7:oooo
train-D9713,1:gg 2:_ 3:_ 4:p 5:_ 6:_ 7:ggg
train-D9714,1:_ 2:_ 3:gbb 4:p 5:_ 6:rr 7:_
train-D9717,1:oooo 2:pp 3:_ 4:o 5:ooo 6:_ 7:p
train-D9718,1:o 2:ooo 3:_ 4:_ 5:yyy 6:_ 7:_
train-D9719,1:ooo 2:ppp 3:_ 4:_ 5:prr 6:gg 7:_
train-D9721,1:ggg 2:_ 3:yyyy 4:_ 5:ypp 6:_ 7:_
train-D9722,1:yy 2:_ 3:_ 4:bbb 5:rr 6:oo 7:yy
train-D9723,1:bb 2:pppp 3:_ 4:oooo 5:_ 6:_ 7:yyy
train-D9724,1:_ 2:o 3:_ 4:_ 5:rg 6:pppp 7:rrrr
train-D9726,1:_ 2:_ 3:bb 4:_ 5:p 6:r 7:_
train-D9728,1:ppp 2:_ 3:rr 4:_ 5:_ 6:pppp 7:bbb
train-D9733,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D9734,1:_ 2:_ 3:bbb 4:_ 5:r 6:yy 7:pp
train-D9738,1:_ 2:_ 3:_ 4:rr 5:_ 6:_ 7:_
train-D9744,1:_ 2:gggg 3:_ 4:_ 5:gg 6:g 7:_
train-D9747,1:_ 2:y 3:_ 4:bbb 5:_ 6:_ 7:_
train-D9749,1:yy 2:pp 3:ggg 4:pp 5:bb 6:oooo 7:_
train-D9750,1:yy 2:yyyy 3:r 4:ooo 5:_ 6:_ 7:_
train-D9754,1:g 2:yy 3:ggg 4:_ 5:_ 6:bbb 7:_
train-D9755,1:_ 2:p 3:_ 4:_ 5:_ 6:_ 7:yyyy
train-D9756,1:roo 2:_ 3:_ 4:_ 5:_ 6:r 7:pppp
train-D9758,1:_ 2:oo 3:ooo 4:bb 5:ggg 6:_ 7:pp
train-D9762,1:g 2:_ 3:rrr 4:r 5:oooo 6:_ 7:_
train-D9764,1:ooo 2:_ 3:gg 4:_ 5:_ 6:_ 7:o
train-D9765,1:_ 2:o 3:bb 4:_ 5:_ 6:_ 7:_
train-D9766,1:_ 2:_ 3:_ 4:_ 5:_ 6:o 7:rrr
train-D9767,1:_ 2:_ 3:_ 4:g 5:gr 6:_ 7:pppp
train-D9773,1:gggg 2:gggg 3:_ 4:yyy 5:_ 6:o 7:rrr
train-D9775,1:op 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D9777,1:_ 2:yyo 3:_ 4:_ 5:_ 6:_ 7:_
train-D9778,1:ggp 2:_ 3:_ 4:_ 5:o 6:_ 7:yyyy
train-D9780,1:_ 2:_ 3:_ 4:rrr 5:yyy 6:_ 7:pppp
train-D9782,1:_ 2:_ 3:gg 4:_ 5:o 6:_ 7:_
train-D9783,1:bbb 2:_ 3:ppp 4:ggg 5:ooo 6:yyyy 7:_
train-D9784,1:_ 2:o 3:pp 4:_ 5:pppp 6:bbb 7:_
train-D9785,1:bbb 2:gg 3:_ 4:_ 5:pp 6:_ 7:pppp
train-D9787,1:_ 2:y 3:_ 4:bbb 5:rrr 6:oooo 7:_
train-D9788,1:_ 2:_ 3:_ 4:rrr 5:yy 6:_ 7:_
train-D9790,1:_ 2:_ 3:_ 4:oooo 5:_ 6:_ 7:_
train-D9793,1:oooo 2:_ 3:o 4:_ 5:yyyy 6:_ 7:bbb
train-D9794,1:_ 2:_ 3:_ 4:rrrr 5:gg 6:_ 7:oooo
train-D9795,1:_ 2:_ 3:_ 4:bbb 5:_ 6:_ 7:_
train-D9796,1:pp 2:g 3:ggg 4:_ 5:ggg 6:_ 7:bb
train-D9797,1:_ 2:b 3:_ 4:_ 5:ppp 6:_ 7:_
train-D9799,1:oooo 2:_ 3:r 4:_ 5:rr 6:_ 7:_
train-D9804,1:rr 2:oo 3:_ 4:b 5:_ 6:_ 7:_
train-D9805,1:ggg 2:gggg 3:gy 4:_ 5:y 6:_ 7:_
train-D9806,1:_ 2:_ 3:bb 4:ggg 5:pp 6:r 7:yy
train-D9807,1:gggg 2:bb 3:_ 4:pppp 5:g 6:_ 7:rrr
train-D9808,1:rr 2:_ 3:_ 4:yoo 5:_ 6:r 7:rrr
train-D9811,1:_ 2:_ 3:y 4:r 5:_ 6:_ 7:_
train-D9814,1:rrr 2:_ 3:yyy 4:_ 5:_ 6:_ 7:_
train-D9815,1:_ 2:yg 3:pp 4:_ 5:g 6:_ 7:ooo
train-D9817,1:oo 2:gggg 3:pppp 4:bb 5:_ 6:oo 7:_
train-D9818,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D9820,1:p 2:bbb 3:_ 4:_ 5:_ 6:_ 7:_
train-D9821,1:_ 2:bbb 3:pp 4:ppp 5:_ 6:bb 7:_
train-D9823,1:_ 2:_ 3:bb 4:_ 5:yyyy 6:ppp 7:_
train-D9831,1:gggg 2:_ 3:ggg 4:rrr 5:bbb 6:_ 7:grr
train-D9836,1:yyyy 2:o 3:oop 4:_ 5:gg 6:_ 7:_
train-D9837,1:rgg 2:_ 3:yyyy 4:ppp 5:rr 6:_ 7:p
train-D9838,1:ooo 2:_ 3:pyy 4:_ 5:_ 6:g 7:rrr
train-D9840,1:_ 2:_ 3:yyyy 4:bbb 5:_ 6:_ 7:p
train-D9841,1:gg 2:o 3:gg 4:rr 5:_ 6:_ 7:_
train-D9844,1:oooo 2:bb 3:_ 4:_ 5:yy 6:ggr 7:rrrr
train-D9846,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:o
train-D9851,1:rrrr 2:p 3:pgg 4:_ 5:_ 6:_ 7:yyyy
train-D9852,1:_ 2:oooo 3:ooo 4:_ 5:_ 6:rrr 7:oooo
train-D9854,1:_ 2:oyy 3:_ 4:_ 5:bbb 6:_ 7:_
train-D9855,1:_ 2:_ 3:_ 4:y 5:_ 6:_ 7:_
train-D9857,1:oo 2:_ 3:_ 4:_ 5:ggg 6:_ 7:_
train-D9858,1:_ 2:_ 3:ygg 4:_ 5:bbb 6:_ 7:_
train-D9860,1:yyy 2:ogg 3:gggg 4:rrr 5:_ 6:yy 7:_
train-D9862,1:_ 2:rrrr 3:_ 4:_ 5:yyy 6:pp 7:p
train-D9863,1:yyyy 2:pppp 3:_ 4:_ 5:_ 6:_ 7:_
train-D9866,1:ooo 2:_ 3:_ 4:_ 5:_ 6:pppp 7:_
train-D9867,1:_ 2:y 3:_ 4:r 5:y 6:pppp 7:o
train-D9868,1:_ 2:_ 3:bbb 4:_ 5:_ 6:pppp 7:_
train-D9869,1:orr 2:_ 3:p 4:_ 5:_ 6:_ 7:_
train-D9871,1:pp 2:yyy 3:_ 4:y 5:_ 6:gggg 7:rrr
train-D9872,1:bbb 2:pppp 3:ooo 4:o 5:yyy 6:_ 7:_
train-D9874,1:_ 2:yy 3:yyyy 4:_ 5:_ 6:_ 7:rrrr
train-D9876,1:_ 2:ggg 3:pp 4:_ 5:ppp 6:_ 7:_
train-D9878,1:_ 2:oooo 3:_ 4:_ 5:bbb 6:rrr 7:_
train-D9879,1:_ 2:_ 3:_ 4:_ 5:rrr 6:b 7:ppp
train-D9880,1:bbb 2:_ 3:_ 4:yy 5:rrr 6:p 7:_
train-D9881,1:_ 2:r 3:_ 4:_ 5:_ 6:_ 7:_
train-D9883,1:gggg 2:rrr 3:_ 4:bb 5:gg 6:_ 7:_
train-D9885,1:rrg 2:_ 3:_ 4:_ 5:gg 6:_ 7:_
train-D9886,1:rrrr 2:_ 3:or 4:_ 5:_ 6:_ 7:_
train-D9888,1:yyyy 2:rrr 3:b 4:oooo 5:_ 6:_ 7:gg
train-D9890,1:_ 2:gg 3:oo 4:_ 5:_ 6:ooo 7:bbb
train-D9891,1:y 2:_ 3:_ 4:oooo 5:p 6:_ 7:ro
train-D9894,1:_ 2:_ 3:bbb 4:_ 5:_ 6:_ 7:_
train-D9896,1:bbb 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D9897,1:_ 2:oo 3:ooo 4:bbg 5:_ 6:y 7:_
train-D9899,1:ppp 2:_ 3:ooo 4:_ 5:bbb 6:_ 7:_
train-D9900,1:_ 2:_ 3:yyyy 4:_ 5:_ 6:_ 7:_
train-D9901,1:rr 2:_ 3:_ 4:ppp 5:bb 6:_ 7:yyy
train-D9903,1:_ 2:_ 3:pp 4:bbb 5:_ 6:_ 7:_
train-D9904,1:_ 2:yyyy 3:rrr 4:gg 5:oooo 6:bb 7:_
train-D9905,1:pp 2:yyy 3:_ 4:_ 5:_ 6:_ 7:rrr
train-D9906,1:_ 2:ooo 3:_ 4:_ 5:o 6:rrr 7:_
train-D9907,1:_ 2:_ 3:_ 4:yyy 5:rrrr 6:_ 7:y
train-D9908,1:yp 2:pppp 3:ggg 4:ooo 5:_ 6:_ 7:_
train-D9909,1:yyyy 2:_ 3:y 4:b 5:_ 6:_ 7:rrr
train-D9910,1:_ 2:ggg 3:_ 4:gpp 5:ooo 6:_ 7:bb
train-D9911,1:_ 2:yyy 3:_ 4:p 5:rrr 6:y 7:_
train-D9912,1:_ 2:ooo 3:bb 4:_ 5:ggg 6:ggg 7:oo
train-D9913,1:_ 2:_ 3:goo 4:rrrr 5:gg 6:_ 7:_
train-D9915,1:_ 2:_ 3:_ 4:bbb 5:_ 6:_ 7:_
train-D9919,1:rr 2:bbb 3:oo 4:rrrr 5:_ 6:_ 7:_
train-D9920,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:g
train-D9921,1:pp 2:ooo 3:oo 4:_ 5:_ 6:bbb 7:yyy
train-D9922,1:_ 2:_ 3:_ 4:rp 5:_ 6:_ 7:_
train-D9924,1:_ 2:ooo 3:bbb 4:_ 5:_ 6:ggg 7:o
train-D9929,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D9931,1:_ 2:_ 3:_ 4:y 5:_ 6:ygr 7:yyyy
train-D9932,1:ggg 2:_ 3:_ 4:_ 5:_ 6:_ 7:bbb
train-D9936,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:b
train-D9938,1:_ 2:_ 3:_ 4:pg 5:_ 6:rr 7:yy
train-D9939,1:_ 2:ppp 3:_ 4:yy 5:yyy 6:_ 7:_
train-D9943,1:_ 2:_ 3:ppp 4:_ 5:r 6:_ 7:ooo
train-D9944,1:_ 2:_ 3:_ 4:opp 5:pppp 6:oo 7:p
train-D9945,1:yyyy 2:_ 3:gpp 4:ggg 5:ooo 6:_ 7:_
train-D9946,1:ooo 2:yyy 3:bbb 4:_ 5:_ 6:y 7:_
train-D9951,1:ppp 2:ooo 3:_ 4:_ 5:_ 6:rrrr 7:p
train-D9952,1:pp 2:_ 3:_ 4:_ 5:_ 6:rr 7:_
train-D9953,1:_ 2:_ 3:_ 4:_ 5:gg 6:_ 7:_
train-D9954,1:ooo 2:_ 3:_ 4:pppp 5:_ 6:bbb 7:ooo
train-D9955,1:ppp 2:b 3:ooo 4:_ 5:oooo 6:ggg 7:_
train-D9961,1:_ 2:_ 3:_ 4:_ 5:_ 6:oo 7:_
train-D9962,1:_ 2:ppp 3:rrr 4:gg 5:gggg 6:goo 7:_
train-D9963,1:_ 2:_ 3:_ 4:_ 5:_ 6:pr 7:p
train-D9965,1:ggg 2:ggg 3:bbb 4:_ 5:_ 6:yyyy 7:pp
train-D9968,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:gggg
train-D9969,1:_ 2:_ 3:_ 4:gggg 5:_ 6:_ 7:bbb
train-D9970,1:ygg 2:y 3:_ 4:ooo 5:ygg 6:_ 7:ggg
train-D9971,1:_ 2:_ 3:_ 4:pg 5:_ 6:_ 7:_
train-D9972,1:pppp 2:o 3:_ 4:pppp 5:_ 6:_ 7:yyy
train-D9975,1:rrr 2:_ 3:y 4:_ 5:_ 6:_ 7:_
train-D9978,1:yyyy 2:gggg 3:_ 4:_ 5:pppp 6:rrr 7:_
train-D9979,1:_ 2:rr 3:_ 4:_ 5:ppo 6:_ 7:_
train-D9983,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:pppp
train-D9986,1:goo 2:_ 3:_ 4:yyy 5:_ 6:_ 7:_
train-D9990,1:_ 2:y 3:_ 4:_ 5:_ 6:_ 7:_
train-D9991,1:_ 2:_ 3:_ 4:_ 5:gg 6:_ 7:bbb
train-D9992,1:_ 2:yy 3:_ 4:_ 5:_ 6:_ 7:_
train-D9993,1:ooo 2:_ 3:_ 4:_ 5:_ 6:pp 7:_
train-D9994,1:_ 2:ppg 3:_ 4:oo 5:_ 6:_ 7:yyy
train-D9997,1:r 2:_ 3:_ 4:yy 5:_ 6:bbb 7:_
train-D9998,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D9999,1:_ 2:_ 3:bbb 4:rr 5:oooo 6:yyy 7:_
train-D10000,1:o 2:gg 3:yy 4:b 5:_ 6:o 7:_
train-D10002,1:_ 2:rp 3:_ 4:_ 5:gggg 6:_ 7:y
train-D10004,1:_ 2:_ 3:oooo 4:_ 5:bb 6:ooo 7:_
train-D10005,1:rrr 2:_ 3:_ 4:bbb 5:_ 6:_ 7:_
train-D10009,1:yyo 2:_ 3:y 4:_ 5:gg 6:_ 7:ggg
train-D10012,1:_ 2:_ 3:yyy 4:_ 5:_ 6:oooo 7:_
train-D10014,1:o 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D10017,1:rro 2:_ 3:_ 4:_ 5:_ 6:_ 7:rrrr
train-D10018,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D10019,1:_ 2:yyy 3:g 4:gg 5:_ 6:_ 7:_
train-D10021,1:_ 2:rr 3:_ 4:_ 5:oo 6:ppr 7:yyyy
train-D10024,1:_ 2:ooo 3:bb 4:r 5:_ 6:_ 7:ggg
train-D10025,1:y 2:ggg 3:_ 4:rrrr 5:_ 6:bbb 7:_
train-D10027,1:rrr 2:_ 3:_ 4:_ 5:ooo 6:_ 7:_
train-D10028,1:_ 2:_ 3:rrrr 4:bbb 5:o 6:_ 7:_
train-D10030,1:gg 2:rr 3:rpp 4:oo 5:gg 6:y 7:_
train-D10031,1:_ 2:_ 3:rry 4:_ 5:yyy 6:_ 7:gggg
train-D10033,1:_ 2:p 3:_ 4:_ 5:_ 6:_ 7:_
train-D10034,1:_ 2:_ 3:_ 4:_ 5:y 6:_ 7:_
train-D10036,1:_ 2:roo 3:yy 4:yyy 5:ooo 6:rrrr 7:_
train-D10038,1:_ 2:ggg 3:bbo 4:yyyy 5:_ 6:_ 7:_
train-D10039,1:ooo 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D10040,1:_ 2:rgg 3:_ 4:_ 5:_ 6:ppp 7:_
train-D10041,1:_ 2:pp 3:o 4:rrrr 5:_ 6:_ 7:_
train-D10042,1:bbb 2:ooo 3:_ 4:_ 5:_ 6:_ 7:_
train-D10047,1:_ 2:rrrr 3:_ 4:_ 5:_ 6:_ 7:_
train-D10049,1:oooo 2:_ 3:pppp 4:_ 5:pbb 6:_ 7:r
train-D10050,1:_ 2:_ 3:ggg 4:_ 5:_ 6:_ 7:_
train-D10051,1:rrr 2:pp 3:_ 4:_ 5:gg 6:ooo 7:gg
train-D10052,1:rr 2:g 3:_ 4:oo 5:rrrr 6:_ 7:_
train-D10053,1:r 2:pppp 3:_ 4:y 5:_ 6:gyy 7:pppp
train-D10055,1:_ 2:g 3:_ 4:_ 5:_ 6:_ 7:_
train-D10056,1:_ 2:gggg 3:oooo 4:gg 5:_ 6:_ 7:bbb
train-D10057,1:poo 2:_ 3:_ 4:yyy 5:_ 6:bbb 7:yyyy
train-D10059,1:rr 2:_ 3:yyy 4:ooo 5:_ 6:_ 7:oooo
train-D10064,1:_ 2:rrr 3:_ 4:_ 5:_ 6:_ 7:bb
train-D10065,1:_ 2:_ 3:oo 4:_ 5:_ 6:_ 7:_
train-D10066,1:ppp 2:_ 3:o 4:bbb 5:yyy 6:o 7:_
train-D10067,1:pyy 2:_ 3:_ 4:_ 5:p 6:_ 7:_
train-D10068,1:ggg 2:b 3:oooo 4:_ 5:_ 6:_ 7:p
train-D10072,1:bbb 2:gggg 3:_ 4:yyy 5:_ 6:_ 7:_
train-D10074,1:_ 2:rrr 3:_ 4:opp 5:_ 6:_ 7:gyy
train-D10076,1:ooo 2:r 3:_ 4:_ 5:gggg 6:_ 7:rrr
train-D10079,1:_ 2:_ 3:yyy 4:_ 5:_ 6:_ 7:y
train-D10080,1:_ 2:oooo 3:_ 4:yyy 5:bb 6:ooo 7:ooo
train-D10083,1:_ 2:_ 3:ggg 4:_ 5:_ 6:_ 7:_
train-D10084,1:_ 2:_ 3:_ 4:ggg 5:gggg 6:_ 7:_
train-D10087,1:_ 2:_ 3:oog 4:rrrr 5:ppp 6:rrr 7:gggg
train-D10091,1:_ 2:oo 3:pppp 4:_ 5:_ 6:_ 7:_
train-D10092,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D10094,1:_ 2:pp 3:ppp 4:yyyy 5:bbb 6:_ 7:_
train-D10095,1:pppp 2:g 3:_ 4:_ 5:_ 6:_ 7:oo
train-D10096,1:_ 2:_ 3:pppp 4:_ 5:_ 6:bbb 7:_
train-D10099,1:_ 2:rrrr 3:bb 4:_ 5:o 6:ggg 7:rrrr
train-D10101,1:_ 2:pppp 3:_ 4:bb 5:ooo 6:_ 7:_
train-D10104,1:_ 2:_ 3:ygg 4:_ 5:yyy 6:_ 7:_
train-D10111,1:_ 2:_ 3:bbb 4:yy 5:_ 6:ooy 7:pppp
train-D10112,1:yy 2:gg 3:_ 4:_ 5:_ 6:rr 7:_
train-D10115,1:pppp 2:_ 3:ggg 4:p 5:yyy 6:_ 7:_
train-D10116,1:pp 2:_ 3:rrr 4:_ 5:_ 6:_ 7:_
train-D10121,1:_ 2:_ 3:_ 4:g 5:_ 6:pppp 7:pp
train-D10122,1:_ 2:_ 3:_ 4:rr 5:_ 6:_ 7:g
train-D10123,1:_ 2:yy 3:_ 4:_ 5:ooo 6:ggg 7:_
train-D10124,1:_ 2:bb 3:_ 4:yyy 5:_ 6:_ 7:yyy
train-D10126,1:_ 2:_ 3:ooo 4:_ 5:_ 6:_ 7:_
train-D10128,1:_ 2:ppp 3:_ 4:gggg 5:ggg 6:y 7:_
train-D10131,1:_ 2:_ 3:rr 4:g 5:_ 6:_ 7:_
train-D10136,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:rr
train-D10137,1:_ 2:o 3:_ 4:bb 5:rrrr 6:yyyy 7:rrr
train-D10139,1:_ 2:p 3:oooo 4:pp 5:_ 6:oooo 7:ggg
train-D10140,1:_ 2:p 3:oo 4:_ 5:_ 6:pp 7:_
train-D10141,1:_ 2:pp 3:g 4:ppp 5:rr 6:_ 7:_
train-D10143,1:_ 2:_ 3:_ 4:yyy 5:oooo 6:_ 7:oo
train-D10148,1:oooo 2:_ 3:_ 4:_ 5:_ 6:gg 7:gggg
train-D10149,1:o 2:_ 3:_ 4:_ 5:yyy 6:_ 7:gg
train-D10151,1:_ 2:_ 3:ggr 4:pppp 5:ppp 6:_ 7:_
train-D10154,1:yyyy 2:_ 3:_ 4:_ 5:_ 6:y 7:_
train-D10156,1:ppp 2:_ 3:_ 4:_ 5:_ 6:_ 7:bbb
train-D10158,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D10159,1:_ 2:_ 3:_ 4:gggg 5:bbb 6:bbb 7:_
train-D10162,1:_ 2:_ 3:_ 4:y 5:yy 6:gg 7:o
train-D10163,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D10164,1:_ 2:_ 3:_ 4:_ 5:oo 6:pppp 7:roo
train-D10167,1:bbb 2:_ 3:bbb 4:_ 5:_ 6:pp 7:_
train-D10168,1:_ 2:_ 3:_ 4:_ 5:_ 6:p 7:_
train-D10170,1:oooo 2:_ 3:bb 4:ppp 5:r 6:ppp 7:_
train-D10171,1:rrr 2:_ 3:_ 4:rrrr 5:rrr 6:_ 7:p
train-D10173,1:ppp 2:_ 3:_ 4:_ 5:_ 6:_ 7:p
train-D10174,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D10175,1:oyy 2:yy 3:oooo 4:ggg 5:_ 6:_ 7:_
train-D10177,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:r
train-D10179,1:_ 2:_ 3:gpp 4:_ 5:pp 6:y 7:_
train-D10180,1:gggg 2:o 3:_ 4:_ 5:_ 6:o 7:_
train-D10181,1:_ 2:ggg 3:oo 4:_ 5:_ 6:_ 7:_
train-D10184,1:r 2:g 3:_ 4:bbb 5:oooo 6:_ 7:ggg
train-D10186,1:bbb 2:_ 3:_ 4:pp 5:g 6:ggg 7:_
train-D10188,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:yo
train-D10190,1:ggg 2:gg 3:_ 4:oo 5:_ 6:_ 7:_
